"","usingObserved","treeType","scale","counted","mean","median","pi.lower","pi.upper"
"271",FALSE,"Dirichlet","0",460,0.48117176196042,0.480145128380987,0.259491557889543,0.706382864117494
"272",TRUE,"Dirichlet","0",460,0.590858462024703,0.596739557535285,0.343615730228294,0.817857840978812
"273",FALSE,"Dirichlet","1",460,0.0999759109112579,0.0957402848828312,0.0462496468055374,0.168188548453243
"274",TRUE,"Dirichlet","1",460,0.540656232885008,0.543029164157224,0.30683795172808,0.766310586113588
"275",FALSE,"Dirichlet","10",460,0.129511869784016,0.113022061618943,0.0242487390204725,0.291455130542946
"276",TRUE,"Dirichlet","10",460,0.520014123599704,0.520173577429033,0.43057630691705,0.608907154084078
"277",FALSE,"Dirichlet Tree","0",480,0.520000287025179,0.520038688790032,0.475912861114511,0.563956668796619
"278",TRUE,"Dirichlet Tree","0",480,0.616248381214599,0.627915546115336,0.313724404898438,0.878582794904254
"279",FALSE,"Dirichlet Tree","1",480,0.690328754805787,0.69479881783635,0.5433067202457,0.822034949860223
"280",TRUE,"Dirichlet Tree","1",480,0.746850386470597,0.778107962651134,0.419186785807444,0.967182525878076
"281",FALSE,"Dirichlet Tree","10",480,0.689973386952642,0.690133570966854,0.662668360691989,0.716731912763943
"282",TRUE,"Dirichlet Tree","10",480,0.886628617220338,0.955466416286512,0.540818423849776,0.99993096893701
"283",FALSE,"Dirichlet","0",480,0.528812717264738,0.531312087215177,0.251080238301388,0.79793466670611
"284",TRUE,"Dirichlet","0",480,0.661635013099056,0.68045917430129,0.338246832365854,0.920241054291757
"285",FALSE,"Dirichlet","1",480,0.100007504879825,0.100006455208103,0.0990302396839823,0.100988350599628
"286",TRUE,"Dirichlet","1",480,0.519816945915926,0.521804616684181,0.225660676316274,0.807125759560194
"287",FALSE,"Dirichlet","10",480,0.100133049498314,0.100126611098422,0.0977175951260915,0.102570465905978
"288",TRUE,"Dirichlet","10",480,0.570063561088171,0.572722026681632,0.378040668412595,0.752959559604513
"289",FALSE,"Dirichlet Tree","0",500,0.540116734065834,0.54214521812117,0.321241899012921,0.752017591171044
"290",TRUE,"Dirichlet Tree","0",500,0.667772982581381,0.680206272432282,0.40611354762606,0.886613624759977
"291",FALSE,"Dirichlet Tree","1",500,0.62521694219707,0.641758218097999,0.283466967884343,0.910107535231637
"292",TRUE,"Dirichlet Tree","1",500,0.655642052458673,0.685250664712391,0.255118734378289,0.955526163386442
"293",FALSE,"Dirichlet Tree","10",500,0.720113460005356,0.726744503324799,0.556663496948689,0.860818805492717
"294",TRUE,"Dirichlet Tree","10",500,0.78150857402246,0.824726294403699,0.429149745655686,0.98644933325103
"295",FALSE,"Dirichlet","0",500,0.570504289038271,0.573187543027882,0.378201017932317,0.753595427252727
"296",TRUE,"Dirichlet","0",500,0.573337244892224,0.6059524673577,0.066810566970116,0.982061325647522
"297",FALSE,"Dirichlet","1",500,0.180019423372579,0.172044892863401,0.075340471349835,0.312036578674706
"298",TRUE,"Dirichlet","1",500,0.60011609030611,0.600118688385358,0.595084520063337,0.60513879822614
"299",FALSE,"Dirichlet","10",500,0.160032135481792,0.159941866879082,0.148155271700689,0.172216932661774
"300",TRUE,"Dirichlet","10",500,0.569712840816336,0.574698702288997,0.311584294178909,0.810672949365223
"301",FALSE,"Dirichlet Tree","0",520,0.559961473370272,0.560637035663486,0.453786673732131,0.663826706455639
"302",TRUE,"Dirichlet Tree","0",520,0.599557693364465,0.601929206245781,0.446574545179881,0.744415501497969
"303",FALSE,"Dirichlet Tree","1",520,0.634016593714505,0.648723346577485,0.318880929637262,0.898512230334665
"304",TRUE,"Dirichlet Tree","1",520,0.738204742809151,0.752096582240496,0.513250653207629,0.915357451555849
"305",FALSE,"Dirichlet Tree","10",520,0.709938489866372,0.713043787946365,0.595153542645686,0.814099511985995
"306",TRUE,"Dirichlet Tree","10",520,0.850016110869201,0.850020430833337,0.847481790821393,0.852535695100229
"307",FALSE,"Dirichlet","0",520,0.429495710961729,0.426812456972118,0.246404572747273,0.621798982067683
"308",TRUE,"Dirichlet","0",520,0.670308909978097,0.675550964899702,0.500195287264167,0.822441847063912
"309",FALSE,"Dirichlet","1",520,0.180067104549089,0.18006572319226,0.178461037561455,0.181677883469635
"310",TRUE,"Dirichlet","1",520,0.63054821014443,0.636433537563708,0.422769937215322,0.818103128803516
"311",FALSE,"Dirichlet","10",520,0.109976686281069,0.109969977952442,0.107374326734775,0.112601928621085
"312",TRUE,"Dirichlet","10",520,0.589972162767666,0.589973557183181,0.586069189201693,0.593870379845559
"313",FALSE,"Dirichlet Tree","0",540,0.460597176981469,0.460597174998924,0.46037194425711,0.460822416468463
"314",TRUE,"Dirichlet Tree","0",540,0.699896940245758,0.704749702025721,0.551283214278554,0.83188123330073
"315",FALSE,"Dirichlet Tree","1",540,0.639999528276529,0.640005291202642,0.633785940919368,0.646193457619677
"316",TRUE,"Dirichlet Tree","1",540,0.751467457527372,0.778419484375424,0.450137237767106,0.960067046014602
"317",FALSE,"Dirichlet Tree","10",540,0.709995271996677,0.709998114228576,0.706627462510017,0.71335338635486
"318",TRUE,"Dirichlet Tree","10",540,0.794564249883753,0.857340768654419,0.383014646794227,0.996323799918314
"319",FALSE,"Dirichlet","0",540,0.631219787638039,0.636826370698652,0.428800062168835,0.81437916090349
"320",TRUE,"Dirichlet","0",540,0.644896651687982,0.657691302680043,0.359614344221238,0.886101991075621
"321",FALSE,"Dirichlet","1",540,0.129987634958674,0.129981954743646,0.127343021160341,0.132651624537854
"322",TRUE,"Dirichlet","1",540,0.649989481793951,0.649990992190697,0.646937765672038,0.653036045810233
"323",FALSE,"Dirichlet","10",540,0.0998253371834448,0.0998230708963839,0.0983921101201046,0.10126629476054
"324",TRUE,"Dirichlet","10",540,0.629981571466913,0.6299827224461,0.627085348257193,0.632873868579208
"325",FALSE,"Dirichlet Tree","0",560,0.520111616926485,0.520112083328308,0.515264207423047,0.524957435485017
"326",TRUE,"Dirichlet Tree","0",560,0.712024729485854,0.728966804484511,0.445053961932727,0.920641539552682
"327",FALSE,"Dirichlet Tree","1",560,0.60343321853792,0.615718685891523,0.278154531535697,0.886427605292773
"328",TRUE,"Dirichlet Tree","1",560,0.799331606974872,0.811297750522258,0.624999895071833,0.932555733630668
"329",FALSE,"Dirichlet Tree","10",560,0.749997164983274,0.749999705014479,0.747212337247158,0.752773328432782
"330",TRUE,"Dirichlet Tree","10",560,0.900523727556235,0.929196217769589,0.706939355841977,0.995793655463206
"331",FALSE,"Dirichlet","0",560,0.690001033259639,0.690004208674718,0.68618677793977,0.693804456923702
"332",TRUE,"Dirichlet","0",560,0.761990284324129,0.78270981848167,0.504781233982514,0.947846546826251
"333",FALSE,"Dirichlet","1",560,0.130006095860607,0.128445739308469,0.0889651509293901,0.176375003537129
"334",TRUE,"Dirichlet","1",560,0.610026099780065,0.610027363856851,0.606693524575159,0.613354363098706
"335",FALSE,"Dirichlet","10",560,0.0799244389559147,0.0686037085489082,0.0145257113036103,0.184165412710409
"336",TRUE,"Dirichlet","10",560,0.599954474223502,0.599954625884328,0.598738528765539,0.60116990235304
"337",FALSE,"Dirichlet Tree","0",580,0.599984474161573,0.599987258941747,0.59477139021973,0.605188058920272
"338",TRUE,"Dirichlet Tree","0",580,0.751037309848686,0.783272446333301,0.421915953964652,0.969510747898544
"339",FALSE,"Dirichlet Tree","1",580,0.66224498978882,0.674482416853103,0.398031691533243,0.884311963662766
"340",TRUE,"Dirichlet Tree","1",580,0.81052959686871,0.819339110038755,0.667063338589222,0.923779554087432
"341",FALSE,"Dirichlet Tree","10",580,0.639594132326888,0.6395957259557,0.636323458553568,0.642859370080622
"342",TRUE,"Dirichlet Tree","10",580,0.850417192783003,0.865561266314011,0.683645657251274,0.965138501541954
"343",FALSE,"Dirichlet","0",580,0.58026478999391,0.580266971206427,0.575078455464275,0.585443684175423
"344",TRUE,"Dirichlet","0",580,0.800025007273263,0.803136322009056,0.713692972197542,0.875720301004589
"345",FALSE,"Dirichlet","1",580,0.100010084392974,0.100004027766844,0.0976686596860744,0.102372168861036
"346",TRUE,"Dirichlet","1",580,0.669999922293391,0.670013613944521,0.66147624555866,0.678476894810563
"347",FALSE,"Dirichlet","10",580,0.0600079249281467,0.0600054443509976,0.05887613454104,0.0611481767946168
"348",TRUE,"Dirichlet","10",580,0.679801765716336,0.690451457894067,0.445814095431891,0.87714396512276
"349",FALSE,"Dirichlet Tree","0",600,0.489103237778632,0.486351610209079,0.0889334359775148,0.898464589163204
"350",TRUE,"Dirichlet Tree","0",600,0.758468707505934,0.777055670800214,0.512517421679804,0.940418357262973
"351",FALSE,"Dirichlet Tree","1",600,0.650036329921407,0.65195986647581,0.539322853573775,0.754171652033621
"352",TRUE,"Dirichlet Tree","1",600,0.736187962162534,0.805667975767228,0.251781185476423,0.995302696987294
"353",FALSE,"Dirichlet Tree","10",600,0.779998618741939,0.782976319423554,0.689919635303672,0.85989743811307
"354",TRUE,"Dirichlet Tree","10",600,0.900581934191657,0.918057830301361,0.753724256586617,0.987395245034345
"355",FALSE,"Dirichlet","0",600,0.61753515430158,0.634461518309836,0.263368212830804,0.91359974394086
"356",TRUE,"Dirichlet","0",600,0.759147337472946,0.788051830720627,0.453422464670213,0.965475871458097
"357",FALSE,"Dirichlet","1",600,0.0900905331148421,0.090087312070296,0.0884792167889787,0.0917128367272454
"358",TRUE,"Dirichlet","1",600,0.717858632104581,0.731879061118155,0.478476228815055,0.908978685957445
"359",FALSE,"Dirichlet","10",600,0.109976686281069,0.109969977952442,0.107374326734775,0.112601928621085
"360",TRUE,"Dirichlet","10",600,0.587140253478086,0.593838031037852,0.319705905558889,0.831505964152053
"361",FALSE,"Dirichlet Tree","0",620,0.610006686278429,0.610408296786107,0.550160900341545,0.668481503637208
"362",TRUE,"Dirichlet Tree","0",620,0.717318487824607,0.751520536555623,0.349974672229404,0.967733303257017
"363",FALSE,"Dirichlet Tree","1",620,0.608159720128115,0.614620587532002,0.369928627465823,0.824159511534148
"364",TRUE,"Dirichlet Tree","1",620,0.753271562847364,0.889072694631617,0.126895029115134,0.999948837595182
"365",FALSE,"Dirichlet Tree","10",620,0.759725818168504,0.759728627068847,0.756890547133524,0.762551507777325
"366",TRUE,"Dirichlet Tree","10",620,0.879168838959891,0.897174747989408,0.715136366722978,0.981303323485343
"367",FALSE,"Dirichlet","0",620,0.619316563132345,0.627987821937066,0.358273608108398,0.850498700051531
"368",TRUE,"Dirichlet","0",620,0.701469347029661,0.726640347892254,0.369872900259649,0.946540820827666
"369",FALSE,"Dirichlet","1",620,0.150215221977836,0.150211129459046,0.147760293930537,0.152684110001604
"370",TRUE,"Dirichlet","1",620,0.710378737310362,0.735631727503714,0.385810235694518,0.948107303039328
"371",FALSE,"Dirichlet","10",620,0.0799931022662666,0.0781778212720302,0.0475056752152565,0.118680068047854
"372",TRUE,"Dirichlet","10",620,0.780928412815951,0.802361166885714,0.532633855628409,0.955423258481506
"373",FALSE,"Dirichlet Tree","0",640,0.568586097564123,0.571011691310167,0.382930902538201,0.745916694245935
"374",TRUE,"Dirichlet Tree","0",640,0.815417109363762,0.896744872445822,0.365057287730999,0.999343203076983
"375",FALSE,"Dirichlet Tree","1",640,0.680061459826716,0.686371340263862,0.499412981531011,0.839053261298623
"376",TRUE,"Dirichlet Tree","1",640,0.774205846044158,0.810878073687607,0.443381771283756,0.979364806951735
"377",FALSE,"Dirichlet Tree","10",640,0.749649331195001,0.749649522807188,0.748884425452736,0.750413583331333
"378",TRUE,"Dirichlet Tree","10",640,0.881430074480068,0.931385266637795,0.594298858448298,0.998997978829392
"379",FALSE,"Dirichlet","0",640,0.599968928120438,0.601841798659891,0.46407805794918,0.729448318512623
"380",TRUE,"Dirichlet","0",640,0.782181954765036,0.881972179436224,0.252200696487873,0.999612224508418
"381",FALSE,"Dirichlet","1",640,0.119296822899222,0.119296653355409,0.118861349914792,0.119732874212398
"382",TRUE,"Dirichlet","1",640,0.71955098989204,0.730944115526146,0.504629165550267,0.895291345309194
"383",FALSE,"Dirichlet","10",640,0.100133049498314,0.100126611098422,0.0977175951260915,0.102570465905978
"384",TRUE,"Dirichlet","10",640,0.832818633509349,0.885965247471945,0.48901269379011,0.996531806202382
"385",FALSE,"Dirichlet Tree","0",660,0.599886245276705,0.602371674127368,0.443597856452386,0.74765755492966
"386",TRUE,"Dirichlet Tree","0",660,0.705804048964139,0.731175485844375,0.376674503947179,0.947709492584272
"387",FALSE,"Dirichlet Tree","1",660,0.530466662898296,0.535930611714262,0.158889292644545,0.883392713347654
"388",TRUE,"Dirichlet Tree","1",660,0.804751639441989,0.87482454310484,0.379075332691854,0.99808521451996
"389",FALSE,"Dirichlet Tree","10",660,0.740054790470733,0.740056563780326,0.73765028423776,0.742453247780761
"390",TRUE,"Dirichlet Tree","10",660,0.869184965156446,0.968801387848783,0.399684342451951,0.99999760892736
"391",FALSE,"Dirichlet","0",660,0.540137521453643,0.541902251874657,0.33503785374156,0.739174268106561
"392",TRUE,"Dirichlet","0",660,0.751030414791961,0.825072673925406,0.265684694435669,0.996775262436443
"393",FALSE,"Dirichlet","1",660,0.100133049498314,0.100126611098422,0.0977175951260915,0.102570465905978
"394",TRUE,"Dirichlet","1",660,0.764189107368374,0.824428695380112,0.333788918843967,0.993793481545637
"395",FALSE,"Dirichlet","10",660,0.0800070965432948,0.080004427412455,0.0786338456858606,0.0813894520544726
"396",TRUE,"Dirichlet","10",660,0.729333325182891,0.806888807438089,0.216130138907477,0.996852633070822
"397",FALSE,"Dirichlet Tree","0",680,0.577680307851503,0.596769132253814,0.149375084465762,0.942109710772677
"398",TRUE,"Dirichlet Tree","0",680,0.753527398879615,0.88026205253792,0.14435917799421,0.999897791019684
"399",FALSE,"Dirichlet Tree","1",680,0.558747326512533,0.562387748120451,0.317447895274159,0.787518580134267
"400",TRUE,"Dirichlet Tree","1",680,0.799843458590502,0.889086249194974,0.312793637411375,0.99945268646349
"401",FALSE,"Dirichlet Tree","10",680,0.640157645200484,0.644732603056435,0.463091680989547,0.801527480053219
"402",TRUE,"Dirichlet Tree","10",680,0.855083226945847,0.916061877074257,0.50582282488053,0.999001303742245
"403",FALSE,"Dirichlet","0",680,0.590187887263392,0.596545404055442,0.333033446400344,0.825451721475488
"404",TRUE,"Dirichlet","0",680,0.803733118350453,0.887106628482807,0.336933340297676,0.999233619249205
"405",FALSE,"Dirichlet","1",680,0.120007896301614,0.120002265165941,0.117497404315052,0.122537596653295
"406",TRUE,"Dirichlet","1",680,0.730350046671317,0.742558472540002,0.514704406297778,0.904005429808129
"407",FALSE,"Dirichlet","10",680,0.0799244389559147,0.0686037085489082,0.0145257113036103,0.184165412710409
"408",TRUE,"Dirichlet","10",680,0.728088456294445,0.785566803540128,0.27520995040073,0.990626672807483
"409",FALSE,"Dirichlet Tree","0",700,0.609806649842107,0.613662675472609,0.425124663135409,0.781254927558913
"410",TRUE,"Dirichlet Tree","0",700,0.752058658654812,0.812207319499932,0.311202853670553,0.99305143733409
"411",FALSE,"Dirichlet Tree","1",700,0.648164740599165,0.656529659225716,0.417388526614492,0.850164643026141
"412",TRUE,"Dirichlet Tree","1",700,0.788833878610449,0.855202244785496,0.360414703289468,0.996793991087635
"413",FALSE,"Dirichlet Tree","10",700,0.710666464831677,0.725177947063945,0.462180500475267,0.909187804664829
"414",TRUE,"Dirichlet Tree","10",700,0.850898582957303,0.931087380180851,0.435950653471227,0.999813323783759
"415",FALSE,"Dirichlet","0",700,0.670704242393284,0.7064499631398,0.253074287305309,0.967571733343582
"416",TRUE,"Dirichlet","0",700,0.759029313728826,0.81322427606111,0.345075379122055,0.990921354316561
"417",FALSE,"Dirichlet","1",700,0.0800070965432948,0.080004427412455,0.0786338456858606,0.0813894520544726
"418",TRUE,"Dirichlet","1",700,0.778497745468823,0.807458273069565,0.487577863057808,0.969802465716737
"419",FALSE,"Dirichlet","10",700,0.0899207940225096,0.0844231101985234,0.034356942445586,0.164301092546351
"420",TRUE,"Dirichlet","10",700,0.789978114792782,0.8251286450906,0.47891583527078,0.98042476345849
"421",FALSE,"Dirichlet Tree","0",720,0.660034449451672,0.674177769413778,0.375215873221435,0.89613090857418
"422",TRUE,"Dirichlet Tree","0",720,0.808069578492746,0.888951716686877,0.352459301140915,0.999173286101663
"423",FALSE,"Dirichlet Tree","1",720,0.620023978295343,0.621612930488277,0.506233684571001,0.72837999527017
"424",TRUE,"Dirichlet Tree","1",720,0.846523532876034,0.907456500370382,0.489276562295988,0.998664709416644
"425",FALSE,"Dirichlet Tree","10",720,0.849993807651063,0.850104982964948,0.836989476708035,0.862618881055072
"426",TRUE,"Dirichlet Tree","10",720,0.85047307174052,0.944753622283104,0.389976984928746,0.999962040045799
"427",FALSE,"Dirichlet","0",720,0.650011171009107,0.650912077727202,0.57445176724421,0.722493683459866
"428",TRUE,"Dirichlet","0",720,0.736212501364132,0.795760502084218,0.283424091363585,0.991970008525405
"429",FALSE,"Dirichlet","1",720,0.0900905331148421,0.090087312070296,0.0884792167889787,0.0917128367272454
"430",TRUE,"Dirichlet","1",720,0.799637615324809,0.880016826736232,0.338002744346114,0.998954780509412
"431",FALSE,"Dirichlet","10",720,0.080003421866737,0.0791153748041542,0.0565052308948039,0.106532624739288
"432",TRUE,"Dirichlet","10",720,0.729333325182891,0.806888807438089,0.216130138907477,0.996852633070822
"433",FALSE,"Dirichlet Tree","0",740,0.571680241157812,0.579711233435181,0.256939271890536,0.858766886503276
"434",TRUE,"Dirichlet Tree","0",740,0.830019157645356,0.830020959063157,0.828248210994025,0.831783959496158
"435",FALSE,"Dirichlet Tree","1",740,0.719992733375818,0.720002292599525,0.714014201668883,0.725938657431566
"436",TRUE,"Dirichlet Tree","1",740,0.841451374865358,0.899060457155085,0.490460455388582,0.997979843242184
"437",FALSE,"Dirichlet Tree","10",740,0.758212362796759,0.772035353242388,0.546224444667431,0.922652546114922
"438",TRUE,"Dirichlet Tree","10",740,0.890201153322508,0.902375097129096,0.763719683176368,0.974893074918926
"439",FALSE,"Dirichlet","0",740,0.549781434313025,0.550963091316969,0.396745437106566,0.698768940926197
"440",TRUE,"Dirichlet","0",740,0.76872917103754,0.801841830171783,0.449772085038307,0.974004961781975
"441",FALSE,"Dirichlet","1",740,0.149998872488785,0.146371721417514,0.0840559863735627,0.228343469658485
"442",TRUE,"Dirichlet","1",740,0.814899606025433,0.875830521239885,0.428086019386444,0.997084562261784
"443",FALSE,"Dirichlet","10",740,0.0600079249281467,0.0600054443509976,0.05887613454104,0.0611481767946168
"444",TRUE,"Dirichlet","10",740,0.803081792220331,0.830552920226901,0.538311053289859,0.973321998375689
"445",FALSE,"Dirichlet Tree","0",760,0.659926354447655,0.666563157081053,0.461901549156778,0.835154258947134
"446",TRUE,"Dirichlet Tree","0",760,0.787369111982605,0.827966010044897,0.450739936332114,0.985185038474718
"447",FALSE,"Dirichlet Tree","1",760,0.690000382083626,0.692348925292919,0.58370294885028,0.78826669876524
"448",TRUE,"Dirichlet Tree","1",760,0.805969201983295,0.903632193031448,0.300383613886281,0.999763412188542
"449",FALSE,"Dirichlet Tree","10",760,0.7399939911252,0.739995651148421,0.737667180519165,0.742315139239161
"450",TRUE,"Dirichlet Tree","10",760,0.896625315156992,0.994437152838985,0.404709003449561,0.99999999952045
"451",FALSE,"Dirichlet","0",760,0.689677015583011,0.694253138884079,0.540593879593485,0.823079300618306
"452",TRUE,"Dirichlet","0",760,0.824740351025274,0.940553856378483,0.280402395270376,0.999983835897076
"453",FALSE,"Dirichlet","1",760,0.100133049498314,0.100126611098422,0.0977175951260915,0.102570465905978
"454",TRUE,"Dirichlet","1",760,0.822775712323366,0.923493028062357,0.321654622827077,0.999907013173084
"455",FALSE,"Dirichlet","10",760,0.100007504879825,0.100006455208103,0.0990302396839823,0.100988350599628
"456",TRUE,"Dirichlet","10",760,0.812759743855819,0.939065874346243,0.232440854168958,0.999989747001247
"457",FALSE,"Dirichlet Tree","0",780,0.717736848106599,0.735568643415211,0.448313558074268,0.925740833773703
"458",TRUE,"Dirichlet Tree","0",780,0.774794676753171,0.879200142998998,0.227658346533935,0.999671563461868
"459",FALSE,"Dirichlet Tree","1",780,0.640256296976045,0.643929346571776,0.481453692756104,0.786469141928785
"460",TRUE,"Dirichlet Tree","1",780,0.839677566259437,0.917710775423756,0.421375083704758,0.999616818282058
"461",FALSE,"Dirichlet Tree","10",780,0.91028560735269,0.925157778376833,0.782297527978759,0.987201121503344
"462",TRUE,"Dirichlet Tree","10",780,0.891313692566061,0.918032051457378,0.697673148672867,0.993212542514503
"463",FALSE,"Dirichlet","0",780,0.630004027037095,0.630343848166411,0.579824333052948,0.679023926118225
"464",TRUE,"Dirichlet","0",780,0.823568504775137,0.930489855470862,0.30485432213411,0.999952543468463
"465",FALSE,"Dirichlet","1",780,0.0900313575227151,0.0899497366062311,0.082037928194426,0.0983032180694464
"466",TRUE,"Dirichlet","1",780,0.813544684195154,0.912817751719617,0.309445230586801,0.999842557469527
"467",FALSE,"Dirichlet","10",780,0.0704834025034307,0.0704833936117087,0.0704092272482555,0.0705576080890427
"468",TRUE,"Dirichlet","10",780,0.84275446122754,0.887951485737643,0.536321577987403,0.995034662404404
"469",FALSE,"Dirichlet Tree","0",800,0.648936513424257,0.656801724259056,0.425514741004266,0.845309722146497
"470",TRUE,"Dirichlet Tree","0",800,0.765056461771202,0.809986526154386,0.39156830453842,0.985744905351249
"471",FALSE,"Dirichlet Tree","1",800,0.65918472099805,0.671143209867322,0.395298845753291,0.881885382930341
"472",TRUE,"Dirichlet Tree","1",800,0.81344517457378,0.89542892680044,0.359362705936689,0.99934016658063
"473",FALSE,"Dirichlet Tree","10",800,0.820131693167571,0.826038177938994,0.70739364590016,0.912644218118812
"474",TRUE,"Dirichlet Tree","10",800,0.876175844853371,0.972652170660089,0.420758320926484,0.999998437379393
"475",FALSE,"Dirichlet","0",800,0.586752235888136,0.594739504680959,0.29673156294682,0.849255632929101
"476",TRUE,"Dirichlet","0",800,0.778497745468823,0.807458273069565,0.487577863057808,0.969802465716737
"477",FALSE,"Dirichlet","1",800,0.139829204561796,0.139824417576846,0.1372903499814,0.142384388016786
"478",TRUE,"Dirichlet","1",800,0.823568504775137,0.930489855470862,0.30485432213411,0.999952543468463
"479",FALSE,"Dirichlet","10",800,0.120007896301614,0.120002265165941,0.117497404315052,0.122537596653295
"480",TRUE,"Dirichlet","10",800,0.753205473431251,0.84410128208056,0.223680650532816,0.998841693749281
"481",FALSE,"Dirichlet Tree","0",820,0.628994490568925,0.634135731205949,0.43321416095319,0.807119206146582
"482",TRUE,"Dirichlet Tree","0",820,0.876768158242524,0.967082369902138,0.446382368846243,0.999994729133989
"483",FALSE,"Dirichlet Tree","1",820,0.730350046671317,0.742558472540002,0.514704406297778,0.904005429808129
"484",TRUE,"Dirichlet Tree","1",820,0.862749919240329,0.932288893742899,0.492864228323823,0.999687119961402
"485",FALSE,"Dirichlet Tree","10",820,0.780023820165897,0.78324728635989,0.686184037724297,0.862841292227338
"486",TRUE,"Dirichlet Tree","10",820,0.941253016400159,0.973616332850961,0.772442653307393,0.999857401746141
"487",FALSE,"Dirichlet","0",820,0.630287090373481,0.630287133745643,0.629725930827905,0.630848101972833
"488",TRUE,"Dirichlet","0",820,0.76006978277725,0.790775208267166,0.445881782248632,0.968744354423538
"489",FALSE,"Dirichlet","1",820,0.149983889130799,0.149979569166663,0.147464304899771,0.152518209178607
"490",TRUE,"Dirichlet","1",820,0.845699388093783,0.969399670135681,0.279817573103688,0.999999450602934
"491",FALSE,"Dirichlet","10",820,0.140008689622837,0.140006455264758,0.138270999542987,0.141754001303807
"492",TRUE,"Dirichlet","10",820,0.812053700131663,0.840929437524955,0.547277529985554,0.977500731465239
"493",FALSE,"Dirichlet Tree","0",840,0.649996428548825,0.649997196075074,0.647821574865461,0.652168664130592
"494",TRUE,"Dirichlet Tree","0",840,0.83382799392685,0.870748973527238,0.55138675628557,0.989674048388537
"495",FALSE,"Dirichlet Tree","1",840,0.639947039293117,0.639948913189539,0.636405391339563,0.643482295204901
"496",TRUE,"Dirichlet Tree","1",840,0.840232062718038,0.867562457187732,0.604059572948336,0.982396362143975
"497",FALSE,"Dirichlet Tree","10",840,0.72046351485541,0.726238207828807,0.568236705484395,0.852894913386713
"498",TRUE,"Dirichlet Tree","10",840,0.838640590218281,0.877541637311396,0.552400391946915,0.991648795249746
"499",FALSE,"Dirichlet","0",840,0.590133418184807,0.591533298585454,0.466080437191472,0.709396824812477
"500",TRUE,"Dirichlet","0",840,0.775999376244965,0.860483041868858,0.282054824929563,0.998753543462969
"501",FALSE,"Dirichlet","1",840,0.0800070965432948,0.080004427412455,0.0786338456858606,0.0813894520544726
"502",TRUE,"Dirichlet","1",840,0.775821054947261,0.857702483044715,0.289050470984482,0.998522727047111
"503",FALSE,"Dirichlet","10",840,0.150003794786857,0.149974776776147,0.143504178284337,0.156602396215571
"504",TRUE,"Dirichlet","10",840,0.784267599697338,0.830526898019509,0.422270585339476,0.988877160849437
"505",FALSE,"Dirichlet Tree","0",860,0.609931628066077,0.609933134753063,0.606291346732474,0.61356676994451
"506",TRUE,"Dirichlet Tree","0",860,0.860788646062305,0.894766455243953,0.612778248092326,0.992229790745363
"507",FALSE,"Dirichlet Tree","1",860,0.720724706427062,0.733652141688675,0.492636488913912,0.904330038274506
"508",TRUE,"Dirichlet Tree","1",860,0.861563213299705,0.898243923411912,0.603658835891797,0.993788410036749
"509",FALSE,"Dirichlet Tree","10",860,0.739971483112336,0.73997220329113,0.738439414891675,0.741501094738922
"510",TRUE,"Dirichlet Tree","10",860,0.862413077266898,0.934533211753785,0.483831733073436,0.99975875123199
"511",FALSE,"Dirichlet","0",860,0.569985642059657,0.569986257323796,0.567027472212521,0.572941713183456
"512",TRUE,"Dirichlet","0",860,0.784457880572548,0.862152414495388,0.317311628471606,0.998321948559647
"513",FALSE,"Dirichlet","1",860,0.130396189850597,0.130396153192252,0.130182611572652,0.130609893173348
"514",TRUE,"Dirichlet","1",860,0.816384355842131,0.903349301429504,0.350167339337123,0.999593051750475
"515",FALSE,"Dirichlet","10",860,0.0601175179004827,0.0601151465455059,0.0590097445550845,0.0612333801576126
"516",TRUE,"Dirichlet","10",860,0.833486745876304,0.87651999164592,0.526869187907886,0.993089573483824
"517",FALSE,"Dirichlet Tree","0",880,0.580058334801168,0.581392778921396,0.4514241235826,0.704125954490393
"518",TRUE,"Dirichlet Tree","0",880,0.824685728034535,0.904622427721748,0.386877858252232,0.999444978632079
"519",FALSE,"Dirichlet Tree","1",880,0.629487360429979,0.632864876792838,0.470496108906982,0.776902115999141
"520",TRUE,"Dirichlet Tree","1",880,0.854427935955687,0.924298087052518,0.475666003144887,0.999552441076512
"521",FALSE,"Dirichlet Tree","10",880,0.749826355360253,0.749828446029446,0.747298765608353,0.752346813644675
"522",TRUE,"Dirichlet Tree","10",880,0.876175844853371,0.972652170660089,0.420758320926484,0.999998437379393
"523",FALSE,"Dirichlet","0",880,0.64992628952413,0.649926629006337,0.648479760362583,0.651371660681803
"524",TRUE,"Dirichlet","0",880,0.872606467373882,0.923750262215053,0.572981871573388,0.998712095568855
"525",FALSE,"Dirichlet","1",880,0.0900905331148421,0.090087312070296,0.0884792167889787,0.0917128367272454
"526",TRUE,"Dirichlet","1",880,0.910002069126825,0.912784498586484,0.858400456877226,0.952095541845811
"527",FALSE,"Dirichlet","10",880,0.129749321475646,0.129749292487863,0.129559959071117,0.129938782760023
"528",TRUE,"Dirichlet","10",880,0.890055399760514,0.906370895988305,0.741626749912888,0.98242110646217
"529",FALSE,"Dirichlet Tree","0",900,0.619989430214337,0.620055840773939,0.596884178143438,0.642868123573912
