"","repno","usingObserved","treeType","scale","counted","wincount.1","wincount.2","wincount.3","wincount.4","wincount.5"
"2596",2,TRUE,"dtree",1,630,0,0,25,0,0
"2597",2,FALSE,"dtree",10,630,0,0,25,0,0
"2598",2,TRUE,"dtree",10,630,0,0,25,0,0
"2599",2,FALSE,"dtree",100,630,0,0,25,0,0
"2600",2,TRUE,"dtree",100,630,0,0,25,0,0
"2601",2,FALSE,"dirichlet",0.100000001490116,630,0,0,25,0,0
"2602",2,TRUE,"dirichlet",0.100000001490116,630,0,0,25,0,0
"2603",2,FALSE,"dirichlet",1,630,0,0,22,3,0
"2604",2,TRUE,"dirichlet",1,630,0,0,25,0,0
"2605",2,FALSE,"dirichlet",10,630,1,3,17,2,2
"2606",2,TRUE,"dirichlet",10,630,0,0,25,0,0
"2607",2,FALSE,"dirichlet",100,630,2,6,8,4,5
"2608",2,TRUE,"dirichlet",100,630,0,0,25,0,0
"2609",2,FALSE,"dtree",0.100000001490116,640,0,0,25,0,0
"2610",2,TRUE,"dtree",0.100000001490116,640,0,0,25,0,0
"2611",2,FALSE,"dtree",1,640,0,0,25,0,0
"2612",2,TRUE,"dtree",1,640,0,0,25,0,0
"2613",2,FALSE,"dtree",10,640,0,0,25,0,0
"2614",2,TRUE,"dtree",10,640,0,0,25,0,0
"2615",2,FALSE,"dtree",100,640,0,0,25,0,0
"2616",2,TRUE,"dtree",100,640,0,0,25,0,0
"2617",2,FALSE,"dirichlet",0.100000001490116,640,0,0,25,0,0
"2618",2,TRUE,"dirichlet",0.100000001490116,640,0,0,25,0,0
"2619",2,FALSE,"dirichlet",1,640,0,0,25,0,0
"2620",2,TRUE,"dirichlet",1,640,0,0,25,0,0
"2621",2,FALSE,"dirichlet",10,640,3,5,11,5,1
"2622",2,TRUE,"dirichlet",10,640,0,0,25,0,0
"2623",2,FALSE,"dirichlet",100,640,5,4,6,6,4
"2624",2,TRUE,"dirichlet",100,640,0,0,25,0,0
"2625",2,FALSE,"dtree",0.100000001490116,650,0,0,25,0,0
"2626",2,TRUE,"dtree",0.100000001490116,650,0,0,25,0,0
"2627",2,FALSE,"dtree",1,650,0,0,25,0,0
"2628",2,TRUE,"dtree",1,650,0,0,25,0,0
"2629",2,FALSE,"dtree",10,650,0,0,25,0,0
"2630",2,TRUE,"dtree",10,650,0,0,25,0,0
"2631",2,FALSE,"dtree",100,650,0,0,24,1,0
"2632",2,TRUE,"dtree",100,650,0,0,25,0,0
"2633",2,FALSE,"dirichlet",0.100000001490116,650,0,0,25,0,0
"2634",2,TRUE,"dirichlet",0.100000001490116,650,0,0,25,0,0
"2635",2,FALSE,"dirichlet",1,650,0,0,24,1,0
"2636",2,TRUE,"dirichlet",1,650,0,0,25,0,0
"2637",2,FALSE,"dirichlet",10,650,5,3,10,4,3
"2638",2,TRUE,"dirichlet",10,650,0,0,25,0,0
"2639",2,FALSE,"dirichlet",100,650,4,6,6,6,3
"2640",2,TRUE,"dirichlet",100,650,0,0,25,0,0
"2641",2,FALSE,"dtree",0.100000001490116,660,0,0,25,0,0
"2642",2,TRUE,"dtree",0.100000001490116,660,0,0,25,0,0
"2643",2,FALSE,"dtree",1,660,0,0,25,0,0
"2644",2,TRUE,"dtree",1,660,0,0,25,0,0
"2645",2,FALSE,"dtree",10,660,0,0,25,0,0
"2646",2,TRUE,"dtree",10,660,0,0,25,0,0
"2647",2,FALSE,"dtree",100,660,0,0,24,1,0
"2648",2,TRUE,"dtree",100,660,0,0,25,0,0
"2649",2,FALSE,"dirichlet",0.100000001490116,660,0,0,24,1,0
"2650",2,TRUE,"dirichlet",0.100000001490116,660,0,0,25,0,0
"2651",2,FALSE,"dirichlet",1,660,0,0,25,0,0
"2652",2,TRUE,"dirichlet",1,660,0,0,25,0,0
"2653",2,FALSE,"dirichlet",10,660,2,3,13,4,3
"2654",2,TRUE,"dirichlet",10,660,0,0,25,0,0
"2655",2,FALSE,"dirichlet",100,660,3,6,8,5,3
"2656",2,TRUE,"dirichlet",100,660,0,0,25,0,0
"2657",2,FALSE,"dtree",0.100000001490116,670,0,0,25,0,0
"2658",2,TRUE,"dtree",0.100000001490116,670,0,0,25,0,0
"2659",2,FALSE,"dtree",1,670,0,0,25,0,0
"2660",2,TRUE,"dtree",1,670,0,0,25,0,0
"2661",2,FALSE,"dtree",10,670,0,0,25,0,0
"2662",2,TRUE,"dtree",10,670,0,0,25,0,0
"2663",2,FALSE,"dtree",100,670,0,0,23,2,0
"2664",2,TRUE,"dtree",100,670,0,0,25,0,0
"2665",2,FALSE,"dirichlet",0.100000001490116,670,0,0,25,0,0
"2666",2,TRUE,"dirichlet",0.100000001490116,670,0,0,25,0,0
"2667",2,FALSE,"dirichlet",1,670,0,0,23,2,0
"2668",2,TRUE,"dirichlet",1,670,0,0,25,0,0
"2669",2,FALSE,"dirichlet",10,670,4,4,10,6,1
"2670",2,TRUE,"dirichlet",10,670,0,0,25,0,0
"2671",2,FALSE,"dirichlet",100,670,3,4,8,4,6
"2672",2,TRUE,"dirichlet",100,670,0,0,25,0,0
"2673",2,FALSE,"dtree",0.100000001490116,680,0,0,25,0,0
"2674",2,TRUE,"dtree",0.100000001490116,680,0,0,25,0,0
"2675",2,FALSE,"dtree",1,680,0,0,25,0,0
"2676",2,TRUE,"dtree",1,680,0,0,25,0,0
"2677",2,FALSE,"dtree",10,680,0,0,25,0,0
"2678",2,TRUE,"dtree",10,680,0,0,25,0,0
"2679",2,FALSE,"dtree",100,680,0,0,23,2,0
"2680",2,TRUE,"dtree",100,680,0,0,25,0,0
"2681",2,FALSE,"dirichlet",0.100000001490116,680,0,0,25,0,0
"2682",2,TRUE,"dirichlet",0.100000001490116,680,0,0,25,0,0
"2683",2,FALSE,"dirichlet",1,680,0,0,23,2,0
"2684",2,TRUE,"dirichlet",1,680,0,0,25,0,0
"2685",2,FALSE,"dirichlet",10,680,5,3,9,4,4
"2686",2,TRUE,"dirichlet",10,680,0,0,25,0,0
"2687",2,FALSE,"dirichlet",100,680,3,7,4,8,3
"2688",2,TRUE,"dirichlet",100,680,0,0,25,0,0
"2689",2,FALSE,"dtree",0.100000001490116,690,0,0,24,1,0
"2690",2,TRUE,"dtree",0.100000001490116,690,0,0,25,0,0
"2691",2,FALSE,"dtree",1,690,0,0,25,0,0
"2692",2,TRUE,"dtree",1,690,0,0,25,0,0
"2693",2,FALSE,"dtree",10,690,0,0,25,0,0
"2694",2,TRUE,"dtree",10,690,0,0,25,0,0
"2695",2,FALSE,"dtree",100,690,0,0,24,1,0
"2696",2,TRUE,"dtree",100,690,0,0,25,0,0
"2697",2,FALSE,"dirichlet",0.100000001490116,690,0,0,25,0,0
"2698",2,TRUE,"dirichlet",0.100000001490116,690,0,0,25,0,0
"2699",2,FALSE,"dirichlet",1,690,0,0,23,2,0
"2700",2,TRUE,"dirichlet",1,690,0,0,25,0,0
"2701",2,FALSE,"dirichlet",10,690,2,2,14,6,1
"2702",2,TRUE,"dirichlet",10,690,0,0,25,0,0
"2703",2,FALSE,"dirichlet",100,690,4,6,3,8,4
"2704",2,TRUE,"dirichlet",100,690,0,0,25,0,0
"2705",2,FALSE,"dtree",0.100000001490116,700,0,0,25,0,0
"2706",2,TRUE,"dtree",0.100000001490116,700,0,0,25,0,0
"2707",2,FALSE,"dtree",1,700,0,0,25,0,0
"2708",2,TRUE,"dtree",1,700,0,0,25,0,0
"2709",2,FALSE,"dtree",10,700,0,0,24,1,0
"2710",2,TRUE,"dtree",10,700,0,0,25,0,0
"2711",2,FALSE,"dtree",100,700,0,0,25,0,0
"2712",2,TRUE,"dtree",100,700,0,0,25,0,0
"2713",2,FALSE,"dirichlet",0.100000001490116,700,0,0,25,0,0
"2714",2,TRUE,"dirichlet",0.100000001490116,700,0,0,25,0,0
"2715",2,FALSE,"dirichlet",1,700,0,0,25,0,0
"2716",2,TRUE,"dirichlet",1,700,0,0,25,0,0
"2717",2,FALSE,"dirichlet",10,700,4,3,14,4,0
"2718",2,TRUE,"dirichlet",10,700,0,0,25,0,0
"2719",2,FALSE,"dirichlet",100,700,6,7,4,5,3
"2720",2,TRUE,"dirichlet",100,700,0,0,25,0,0
"2721",2,FALSE,"dtree",0.100000001490116,710,0,0,25,0,0
"2722",2,TRUE,"dtree",0.100000001490116,710,0,0,25,0,0
"2723",2,FALSE,"dtree",1,710,0,0,25,0,0
"2724",2,TRUE,"dtree",1,710,0,0,25,0,0
"2725",2,FALSE,"dtree",10,710,0,0,24,1,0
"2726",2,TRUE,"dtree",10,710,0,0,25,0,0
"2727",2,FALSE,"dtree",100,710,0,0,25,0,0
"2728",2,TRUE,"dtree",100,710,0,0,25,0,0
"2729",2,FALSE,"dirichlet",0.100000001490116,710,0,0,25,0,0
"2730",2,TRUE,"dirichlet",0.100000001490116,710,0,0,25,0,0
"2731",2,FALSE,"dirichlet",1,710,0,0,21,4,0
"2732",2,TRUE,"dirichlet",1,710,0,0,25,0,0
"2733",2,FALSE,"dirichlet",10,710,3,1,9,10,2
"2734",2,TRUE,"dirichlet",10,710,0,0,25,0,0
"2735",2,FALSE,"dirichlet",100,710,2,5,3,9,6
"2736",2,TRUE,"dirichlet",100,710,0,0,25,0,0
"2737",2,FALSE,"dtree",0.100000001490116,720,0,0,25,0,0
"2738",2,TRUE,"dtree",0.100000001490116,720,0,0,25,0,0
"2739",2,FALSE,"dtree",1,720,0,0,25,0,0
"2740",2,TRUE,"dtree",1,720,0,0,25,0,0
"2741",2,FALSE,"dtree",10,720,0,0,25,0,0
"2742",2,TRUE,"dtree",10,720,0,0,25,0,0
"2743",2,FALSE,"dtree",100,720,0,0,25,0,0
"2744",2,TRUE,"dtree",100,720,0,0,25,0,0
"2745",2,FALSE,"dirichlet",0.100000001490116,720,0,0,24,1,0
"2746",2,TRUE,"dirichlet",0.100000001490116,720,0,0,25,0,0
"2747",2,FALSE,"dirichlet",1,720,0,0,24,1,0
"2748",2,TRUE,"dirichlet",1,720,0,0,25,0,0
"2749",2,FALSE,"dirichlet",10,720,5,2,9,6,3
"2750",2,TRUE,"dirichlet",10,720,0,0,25,0,0
"2751",2,FALSE,"dirichlet",100,720,3,4,10,6,2
"2752",2,TRUE,"dirichlet",100,720,0,0,25,0,0
"2753",2,FALSE,"dtree",0.100000001490116,730,0,0,25,0,0
"2754",2,TRUE,"dtree",0.100000001490116,730,0,0,25,0,0
"2755",2,FALSE,"dtree",1,730,0,0,25,0,0
"2756",2,TRUE,"dtree",1,730,0,0,25,0,0
"2757",2,FALSE,"dtree",10,730,0,0,25,0,0
"2758",2,TRUE,"dtree",10,730,0,0,25,0,0
"2759",2,FALSE,"dtree",100,730,0,0,24,1,0
"2760",2,TRUE,"dtree",100,730,0,0,25,0,0
"2761",2,FALSE,"dirichlet",0.100000001490116,730,0,0,25,0,0
"2762",2,TRUE,"dirichlet",0.100000001490116,730,0,0,25,0,0
"2763",2,FALSE,"dirichlet",1,730,0,0,23,2,0
"2764",2,TRUE,"dirichlet",1,730,0,0,25,0,0
"2765",2,FALSE,"dirichlet",10,730,3,1,12,8,1
"2766",2,TRUE,"dirichlet",10,730,0,0,25,0,0
"2767",2,FALSE,"dirichlet",100,730,4,6,5,4,6
"2768",2,TRUE,"dirichlet",100,730,0,0,25,0,0
"2769",2,FALSE,"dtree",0.100000001490116,740,0,0,25,0,0
"2770",2,TRUE,"dtree",0.100000001490116,740,0,0,25,0,0
"2771",2,FALSE,"dtree",1,740,0,0,25,0,0
"2772",2,TRUE,"dtree",1,740,0,0,25,0,0
"2773",2,FALSE,"dtree",10,740,0,0,25,0,0
"2774",2,TRUE,"dtree",10,740,0,0,25,0,0
"2775",2,FALSE,"dtree",100,740,0,0,24,1,0
"2776",2,TRUE,"dtree",100,740,0,0,25,0,0
"2777",2,FALSE,"dirichlet",0.100000001490116,740,0,0,25,0,0
"2778",2,TRUE,"dirichlet",0.100000001490116,740,0,0,25,0,0
"2779",2,FALSE,"dirichlet",1,740,0,0,23,2,0
"2780",2,TRUE,"dirichlet",1,740,0,0,25,0,0
"2781",2,FALSE,"dirichlet",10,740,3,4,6,9,3
"2782",2,TRUE,"dirichlet",10,740,0,0,25,0,0
"2783",2,FALSE,"dirichlet",100,740,4,3,3,9,6
"2784",2,TRUE,"dirichlet",100,740,0,0,25,0,0
"2785",2,FALSE,"dtree",0.100000001490116,750,0,0,25,0,0
"2786",2,TRUE,"dtree",0.100000001490116,750,0,0,25,0,0
"2787",2,FALSE,"dtree",1,750,0,0,25,0,0
"2788",2,TRUE,"dtree",1,750,0,0,25,0,0
"2789",2,FALSE,"dtree",10,750,0,0,23,2,0
"2790",2,TRUE,"dtree",10,750,0,0,25,0,0
"2791",2,FALSE,"dtree",100,750,0,0,24,1,0
"2792",2,TRUE,"dtree",100,750,0,0,25,0,0
"2793",2,FALSE,"dirichlet",0.100000001490116,750,0,0,25,0,0
"2794",2,TRUE,"dirichlet",0.100000001490116,750,0,0,25,0,0
"2795",2,FALSE,"dirichlet",1,750,0,0,23,2,0
"2796",2,TRUE,"dirichlet",1,750,0,0,25,0,0
"2797",2,FALSE,"dirichlet",10,750,0,2,15,5,3
"2798",2,TRUE,"dirichlet",10,750,0,0,25,0,0
"2799",2,FALSE,"dirichlet",100,750,8,2,7,4,4
"2800",2,TRUE,"dirichlet",100,750,0,0,25,0,0
"2801",2,FALSE,"dtree",0.100000001490116,760,0,0,25,0,0
"2802",2,TRUE,"dtree",0.100000001490116,760,0,0,25,0,0
"2803",2,FALSE,"dtree",1,760,0,0,25,0,0
"2804",2,TRUE,"dtree",1,760,0,0,25,0,0
"2805",2,FALSE,"dtree",10,760,0,0,25,0,0
"2806",2,TRUE,"dtree",10,760,0,0,25,0,0
"2807",2,FALSE,"dtree",100,760,0,0,24,1,0
"2808",2,TRUE,"dtree",100,760,0,0,25,0,0
"2809",2,FALSE,"dirichlet",0.100000001490116,760,0,0,25,0,0
"2810",2,TRUE,"dirichlet",0.100000001490116,760,0,0,25,0,0
"2811",2,FALSE,"dirichlet",1,760,0,0,25,0,0
"2812",2,TRUE,"dirichlet",1,760,0,0,25,0,0
"2813",2,FALSE,"dirichlet",10,760,2,3,11,8,1
"2814",2,TRUE,"dirichlet",10,760,0,0,25,0,0
"2815",2,FALSE,"dirichlet",100,760,8,5,4,3,5
"2816",2,TRUE,"dirichlet",100,760,0,0,25,0,0
"2817",2,FALSE,"dtree",0.100000001490116,770,0,0,25,0,0
"2818",2,TRUE,"dtree",0.100000001490116,770,0,0,25,0,0
"2819",2,FALSE,"dtree",1,770,0,0,25,0,0
"2820",2,TRUE,"dtree",1,770,0,0,25,0,0
"2821",2,FALSE,"dtree",10,770,0,0,25,0,0
"2822",2,TRUE,"dtree",10,770,0,0,25,0,0
"2823",2,FALSE,"dtree",100,770,0,0,23,2,0
"2824",2,TRUE,"dtree",100,770,0,0,25,0,0
"2825",2,FALSE,"dirichlet",0.100000001490116,770,0,0,25,0,0
"2826",2,TRUE,"dirichlet",0.100000001490116,770,0,0,25,0,0
"2827",2,FALSE,"dirichlet",1,770,0,0,23,2,0
"2828",2,TRUE,"dirichlet",1,770,0,0,25,0,0
"2829",2,FALSE,"dirichlet",10,770,0,3,14,5,3
"2830",2,TRUE,"dirichlet",10,770,0,0,25,0,0
"2831",2,FALSE,"dirichlet",100,770,2,3,11,6,3
"2832",2,TRUE,"dirichlet",100,770,0,0,25,0,0
"2833",2,FALSE,"dtree",0.100000001490116,780,0,0,25,0,0
"2834",2,TRUE,"dtree",0.100000001490116,780,0,0,25,0,0
"2835",2,FALSE,"dtree",1,780,0,0,25,0,0
"2836",2,TRUE,"dtree",1,780,0,0,25,0,0
"2837",2,FALSE,"dtree",10,780,0,0,25,0,0
"2838",2,TRUE,"dtree",10,780,0,0,25,0,0
"2839",2,FALSE,"dtree",100,780,0,0,24,1,0
"2840",2,TRUE,"dtree",100,780,0,0,25,0,0
"2841",2,FALSE,"dirichlet",0.100000001490116,780,0,0,25,0,0
"2842",2,TRUE,"dirichlet",0.100000001490116,780,0,0,25,0,0
"2843",2,FALSE,"dirichlet",1,780,0,0,23,2,0
"2844",2,TRUE,"dirichlet",1,780,0,0,25,0,0
"2845",2,FALSE,"dirichlet",10,780,3,2,11,7,2
"2846",2,TRUE,"dirichlet",10,780,0,0,25,0,0
"2847",2,FALSE,"dirichlet",100,780,5,8,3,7,2
"2848",2,TRUE,"dirichlet",100,780,0,0,25,0,0
"2849",2,FALSE,"dtree",0.100000001490116,790,0,0,25,0,0
"2850",2,TRUE,"dtree",0.100000001490116,790,0,0,25,0,0
"2851",2,FALSE,"dtree",1,790,0,0,25,0,0
"2852",2,TRUE,"dtree",1,790,0,0,25,0,0
"2853",2,FALSE,"dtree",10,790,0,0,25,0,0
"2854",2,TRUE,"dtree",10,790,0,0,25,0,0
"2855",2,FALSE,"dtree",100,790,0,0,24,1,0
"2856",2,TRUE,"dtree",100,790,0,0,25,0,0
"2857",2,FALSE,"dirichlet",0.100000001490116,790,0,0,25,0,0
"2858",2,TRUE,"dirichlet",0.100000001490116,790,0,0,25,0,0
"2859",2,FALSE,"dirichlet",1,790,0,0,21,2,2
"2860",2,TRUE,"dirichlet",1,790,0,0,25,0,0
"2861",2,FALSE,"dirichlet",10,790,0,1,16,3,5
"2862",2,TRUE,"dirichlet",10,790,0,0,25,0,0
"2863",2,FALSE,"dirichlet",100,790,5,3,9,4,4
"2864",2,TRUE,"dirichlet",100,790,0,0,25,0,0
"2865",2,FALSE,"dtree",0.100000001490116,800,0,0,25,0,0
"2866",2,TRUE,"dtree",0.100000001490116,800,0,0,25,0,0
"2867",2,FALSE,"dtree",1,800,0,0,25,0,0
"2868",2,TRUE,"dtree",1,800,0,0,25,0,0
"2869",2,FALSE,"dtree",10,800,0,0,25,0,0
"2870",2,TRUE,"dtree",10,800,0,0,25,0,0
"2871",2,FALSE,"dtree",100,800,0,0,25,0,0
"2872",2,TRUE,"dtree",100,800,0,0,25,0,0
"2873",2,FALSE,"dirichlet",0.100000001490116,800,0,0,25,0,0
"2874",2,TRUE,"dirichlet",0.100000001490116,800,0,0,25,0,0
"2875",2,FALSE,"dirichlet",1,800,0,0,22,3,0
"2876",2,TRUE,"dirichlet",1,800,0,0,25,0,0
"2877",2,FALSE,"dirichlet",10,800,5,2,9,5,4
"2878",2,TRUE,"dirichlet",10,800,0,0,25,0,0
"2879",2,FALSE,"dirichlet",100,800,7,4,4,5,5
"2880",2,TRUE,"dirichlet",100,800,0,0,25,0,0
"2881",2,FALSE,"dtree",0.100000001490116,810,0,0,25,0,0
"2882",2,TRUE,"dtree",0.100000001490116,810,0,0,25,0,0
"2883",2,FALSE,"dtree",1,810,0,0,25,0,0
"2884",2,TRUE,"dtree",1,810,0,0,25,0,0
"2885",2,FALSE,"dtree",10,810,0,0,25,0,0
"2886",2,TRUE,"dtree",10,810,0,0,25,0,0
"2887",2,FALSE,"dtree",100,810,0,0,23,2,0
"2888",2,TRUE,"dtree",100,810,0,0,25,0,0
"2889",2,FALSE,"dirichlet",0.100000001490116,810,0,0,25,0,0
"2890",2,TRUE,"dirichlet",0.100000001490116,810,0,0,25,0,0
"2891",2,FALSE,"dirichlet",1,810,0,0,24,1,0
"2892",2,TRUE,"dirichlet",1,810,0,0,25,0,0
"2893",2,FALSE,"dirichlet",10,810,2,4,13,3,3
"2894",2,TRUE,"dirichlet",10,810,0,0,25,0,0
"2895",2,FALSE,"dirichlet",100,810,1,5,5,9,5
"2896",2,TRUE,"dirichlet",100,810,0,0,25,0,0
"2897",2,FALSE,"dtree",0.100000001490116,820,0,0,25,0,0
"2898",2,TRUE,"dtree",0.100000001490116,820,0,0,25,0,0
"2899",2,FALSE,"dtree",1,820,0,0,25,0,0
"2900",2,TRUE,"dtree",1,820,0,0,25,0,0
"2901",2,FALSE,"dtree",10,820,0,0,25,0,0
"2902",2,TRUE,"dtree",10,820,0,0,25,0,0
"2903",2,FALSE,"dtree",100,820,0,0,24,1,0
"2904",2,TRUE,"dtree",100,820,0,0,25,0,0
"2905",2,FALSE,"dirichlet",0.100000001490116,820,0,0,25,0,0
"2906",2,TRUE,"dirichlet",0.100000001490116,820,0,0,25,0,0
"2907",2,FALSE,"dirichlet",1,820,0,0,25,0,0
"2908",2,TRUE,"dirichlet",1,820,0,0,25,0,0
"2909",2,FALSE,"dirichlet",10,820,3,1,13,1,7
"2910",2,TRUE,"dirichlet",10,820,0,0,25,0,0
"2911",2,FALSE,"dirichlet",100,820,7,4,4,4,6
"2912",2,TRUE,"dirichlet",100,820,0,0,25,0,0
"2913",2,FALSE,"dtree",0.100000001490116,830,0,0,25,0,0
"2914",2,TRUE,"dtree",0.100000001490116,830,0,0,25,0,0
"2915",2,FALSE,"dtree",1,830,0,0,25,0,0
"2916",2,TRUE,"dtree",1,830,0,0,25,0,0
"2917",2,FALSE,"dtree",10,830,0,0,25,0,0
"2918",2,TRUE,"dtree",10,830,0,0,25,0,0
"2919",2,FALSE,"dtree",100,830,0,0,24,1,0
"2920",2,TRUE,"dtree",100,830,0,0,25,0,0
"2921",2,FALSE,"dirichlet",0.100000001490116,830,0,0,25,0,0
"2922",2,TRUE,"dirichlet",0.100000001490116,830,0,0,25,0,0
"2923",2,FALSE,"dirichlet",1,830,0,0,24,1,0
"2924",2,TRUE,"dirichlet",1,830,0,0,25,0,0
"2925",2,FALSE,"dirichlet",10,830,2,3,13,5,2
"2926",2,TRUE,"dirichlet",10,830,0,0,25,0,0
"2927",2,FALSE,"dirichlet",100,830,7,8,2,6,2
"2928",2,TRUE,"dirichlet",100,830,0,0,25,0,0
"2929",2,FALSE,"dtree",0.100000001490116,840,0,0,25,0,0
"2930",2,TRUE,"dtree",0.100000001490116,840,0,0,25,0,0
"2931",2,FALSE,"dtree",1,840,0,0,25,0,0
"2932",2,TRUE,"dtree",1,840,0,0,25,0,0
"2933",2,FALSE,"dtree",10,840,0,0,25,0,0
"2934",2,TRUE,"dtree",10,840,0,0,25,0,0
"2935",2,FALSE,"dtree",100,840,0,0,25,0,0
"2936",2,TRUE,"dtree",100,840,0,0,25,0,0
"2937",2,FALSE,"dirichlet",0.100000001490116,840,0,0,25,0,0
"2938",2,TRUE,"dirichlet",0.100000001490116,840,0,0,25,0,0
"2939",2,FALSE,"dirichlet",1,840,0,0,24,1,0
"2940",2,TRUE,"dirichlet",1,840,0,0,25,0,0
"2941",2,FALSE,"dirichlet",10,840,2,2,17,4,0
"2942",2,TRUE,"dirichlet",10,840,0,0,25,0,0
"2943",2,FALSE,"dirichlet",100,840,7,4,5,4,5
"2944",2,TRUE,"dirichlet",100,840,0,0,25,0,0
"2945",2,FALSE,"dtree",0.100000001490116,850,0,0,25,0,0
"2946",2,TRUE,"dtree",0.100000001490116,850,0,0,25,0,0
"2947",2,FALSE,"dtree",1,850,0,0,25,0,0
"2948",2,TRUE,"dtree",1,850,0,0,25,0,0
"2949",2,FALSE,"dtree",10,850,0,0,25,0,0
"2950",2,TRUE,"dtree",10,850,0,0,25,0,0
"2951",2,FALSE,"dtree",100,850,0,0,25,0,0
"2952",2,TRUE,"dtree",100,850,0,0,25,0,0
"2953",2,FALSE,"dirichlet",0.100000001490116,850,0,0,25,0,0
"2954",2,TRUE,"dirichlet",0.100000001490116,850,0,0,25,0,0
"2955",2,FALSE,"dirichlet",1,850,0,0,25,0,0
"2956",2,TRUE,"dirichlet",1,850,0,0,25,0,0
"2957",2,FALSE,"dirichlet",10,850,4,0,9,11,1
"2958",2,TRUE,"dirichlet",10,850,0,0,25,0,0
"2959",2,FALSE,"dirichlet",100,850,7,2,9,5,2
"2960",2,TRUE,"dirichlet",100,850,0,0,25,0,0
"2961",2,FALSE,"dtree",0.100000001490116,860,0,0,25,0,0
"2962",2,TRUE,"dtree",0.100000001490116,860,0,0,25,0,0
"2963",2,FALSE,"dtree",1,860,0,0,25,0,0
"2964",2,TRUE,"dtree",1,860,0,0,25,0,0
"2965",2,FALSE,"dtree",10,860,0,0,25,0,0
"2966",2,TRUE,"dtree",10,860,0,0,25,0,0
"2967",2,FALSE,"dtree",100,860,0,0,25,0,0
"2968",2,TRUE,"dtree",100,860,0,0,25,0,0
"2969",2,FALSE,"dirichlet",0.100000001490116,860,0,0,25,0,0
"2970",2,TRUE,"dirichlet",0.100000001490116,860,0,0,25,0,0
"2971",2,FALSE,"dirichlet",1,860,0,0,22,3,0
"2972",2,TRUE,"dirichlet",1,860,0,0,25,0,0
"2973",2,FALSE,"dirichlet",10,860,3,0,17,5,0
"2974",2,TRUE,"dirichlet",10,860,0,0,25,0,0
"2975",2,FALSE,"dirichlet",100,860,8,6,8,1,2
"2976",2,TRUE,"dirichlet",100,860,0,0,25,0,0
"2977",2,FALSE,"dtree",0.100000001490116,870,0,0,25,0,0
"2978",2,TRUE,"dtree",0.100000001490116,870,0,0,25,0,0
"2979",2,FALSE,"dtree",1,870,0,0,25,0,0
"2980",2,TRUE,"dtree",1,870,0,0,25,0,0
"2981",2,FALSE,"dtree",10,870,0,0,25,0,0
"2982",2,TRUE,"dtree",10,870,0,0,25,0,0
"2983",2,FALSE,"dtree",100,870,0,0,25,0,0
"2984",2,TRUE,"dtree",100,870,0,0,25,0,0
"2985",2,FALSE,"dirichlet",0.100000001490116,870,0,0,25,0,0
"2986",2,TRUE,"dirichlet",0.100000001490116,870,0,0,25,0,0
"2987",2,FALSE,"dirichlet",1,870,0,0,23,2,0
"2988",2,TRUE,"dirichlet",1,870,0,0,25,0,0
"2989",2,FALSE,"dirichlet",10,870,3,1,13,4,4
"2990",2,TRUE,"dirichlet",10,870,0,0,25,0,0
"2991",2,FALSE,"dirichlet",100,870,9,6,3,4,3
"2992",2,TRUE,"dirichlet",100,870,0,0,25,0,0
"2993",2,FALSE,"dtree",0.100000001490116,880,0,0,25,0,0
"2994",2,TRUE,"dtree",0.100000001490116,880,0,0,25,0,0
"2995",2,FALSE,"dtree",1,880,0,0,25,0,0
"2996",2,TRUE,"dtree",1,880,0,0,25,0,0
"2997",2,FALSE,"dtree",10,880,0,0,25,0,0
"2998",2,TRUE,"dtree",10,880,0,0,25,0,0
"2999",2,FALSE,"dtree",100,880,0,0,24,1,0
"3000",2,TRUE,"dtree",100,880,0,0,25,0,0
"3001",2,FALSE,"dirichlet",0.100000001490116,880,0,0,24,1,0
"3002",2,TRUE,"dirichlet",0.100000001490116,880,0,0,25,0,0
"3003",2,FALSE,"dirichlet",1,880,0,0,24,1,0
"3004",2,TRUE,"dirichlet",1,880,0,0,25,0,0
"3005",2,FALSE,"dirichlet",10,880,2,3,7,9,4
"3006",2,TRUE,"dirichlet",10,880,0,0,25,0,0
"3007",2,FALSE,"dirichlet",100,880,0,7,8,4,6
"3008",2,TRUE,"dirichlet",100,880,0,0,25,0,0
"3009",2,FALSE,"dtree",0.100000001490116,890,0,0,25,0,0
"3010",2,TRUE,"dtree",0.100000001490116,890,0,0,25,0,0
"3011",2,FALSE,"dtree",1,890,0,0,25,0,0
"3012",2,TRUE,"dtree",1,890,0,0,25,0,0
"3013",2,FALSE,"dtree",10,890,0,0,25,0,0
"3014",2,TRUE,"dtree",10,890,0,0,25,0,0
"3015",2,FALSE,"dtree",100,890,0,0,24,1,0
"3016",2,TRUE,"dtree",100,890,0,0,25,0,0
"3017",2,FALSE,"dirichlet",0.100000001490116,890,0,0,24,1,0
"3018",2,TRUE,"dirichlet",0.100000001490116,890,0,0,25,0,0
"3019",2,FALSE,"dirichlet",1,890,0,0,24,1,0
"3020",2,TRUE,"dirichlet",1,890,0,0,25,0,0
"3021",2,FALSE,"dirichlet",10,890,3,2,15,1,4
"3022",2,TRUE,"dirichlet",10,890,0,0,25,0,0
"3023",2,FALSE,"dirichlet",100,890,5,4,5,8,3
"3024",2,TRUE,"dirichlet",100,890,0,0,25,0,0
